class,f1_score,precision,recall,support
0,0.58,0.67,0.51,1329.0
1,0.49,0.41,0.62,935.0
2,0.42,0.53,0.35,763.0
3,0.48,0.42,0.57,338.0
4,0.39,0.4,0.38,245.0
5,0.1,0.11,0.09,67.0
