class,f1_score,precision,recall,support
0,0.53,0.52,0.54,1344.0
1,0.35,0.36,0.34,925.0
2,0.35,0.39,0.32,760.0
3,0.22,0.36,0.15,355.0
4,0.18,0.13,0.32,225.0
5,0.08,0.09,0.07,68.0
