class,f1_score,precision,recall,support
0,0.32,0.73,0.21,1335.0
1,0.23,0.39,0.16,962.0
2,0.28,0.43,0.21,741.0
3,0.29,0.23,0.4,329.0
4,0.2,0.12,0.7,254.0
5,0.08,0.04,0.38,56.0
