class,f1_score,precision,recall,support
0,0.6,0.46,0.86,1306.0
1,0.27,0.47,0.19,949.0
2,0.32,0.49,0.24,775.0
3,0.35,0.45,0.29,341.0
4,0.31,0.28,0.33,248.0
5,0.0,0.0,0.0,58.0
