class,f1_score,precision,recall,support
0,0.61,0.58,0.64,1336.0
1,0.44,0.39,0.51,920.0
2,0.44,0.54,0.37,792.0
3,0.44,0.44,0.43,330.0
4,0.26,0.4,0.19,235.0
5,0.04,0.07,0.03,64.0
