class,f1_score,precision,recall,support
0,0.53,0.36,0.99,1294.0
1,0.03,0.71,0.02,991.0
2,0.19,0.7,0.11,705.0
3,0.03,0.86,0.02,370.0
4,0.0,0.0,0.0,254.0
5,0.0,0.0,0.0,63.0
