class,f1_score,precision,recall,support
0,0.69,0.57,0.87,1352.0
1,0.51,0.52,0.49,924.0
2,0.5,0.56,0.44,766.0
3,0.4,0.73,0.28,340.0
4,0.11,0.88,0.06,242.0
5,0.0,0.0,0.0,53.0
