class,f1_score,precision,recall,support
0,0.69,0.73,0.65,1294.0
1,0.48,0.43,0.55,991.0
2,0.43,0.4,0.47,705.0
3,0.39,0.52,0.32,370.0
4,0.2,0.35,0.14,254.0
5,0.08,0.07,0.1,63.0
