class,f1_score,precision,recall,support
0,0.65,0.6,0.71,1311.0
1,0.51,0.51,0.51,951.0
2,0.42,0.56,0.34,749.0
3,0.51,0.42,0.63,340.0
4,0.43,0.48,0.38,260.0
5,0.22,0.4,0.15,66.0
