class,f1_score,precision,recall,support
0,0.44,0.47,0.41,1309.0
1,0.1,0.29,0.06,956.0
2,0.28,0.36,0.23,773.0
3,0.2,0.12,0.56,340.0
4,0.07,0.08,0.07,234.0
5,0.04,0.04,0.05,65.0
