class,f1_score,precision,recall,support
0,0.73,0.78,0.68,1359.0
1,0.5,0.43,0.6,902.0
2,0.47,0.45,0.49,752.0
3,0.41,0.5,0.35,359.0
4,0.16,0.26,0.11,244.0
5,0.11,0.1,0.11,61.0
