class,f1_score,precision,recall,support
0,0.7,0.58,0.86,1348.0
1,0.53,0.54,0.51,953.0
2,0.47,0.55,0.41,754.0
3,0.49,0.71,0.38,317.0
4,0.18,0.82,0.1,234.0
5,0.18,1.0,0.1,71.0
