class,f1_score,precision,recall,support
0,0.69,0.72,0.67,1350.0
1,0.5,0.46,0.55,940.0
2,0.5,0.47,0.52,754.0
3,0.52,0.47,0.59,320.0
4,0.24,0.52,0.16,258.0
5,0.0,0.0,0.0,55.0
