class,f1_score,precision,recall,support
0,0.37,0.65,0.26,1305.0
1,0.04,0.49,0.02,936.0
2,0.41,0.3,0.66,781.0
3,0.3,0.22,0.44,341.0
4,0.22,0.16,0.36,240.0
5,0.08,0.06,0.15,74.0
